id,labels,port
40907,Port,443
40908,Port,5000
40909,Port,5000
40910,Port,80
40911,Port,443
40912,Port,5000
40913,Port,5000
40914,Port,5000
40915,Port,80
40916,Port,443
40917,Port,8080
40918,Port,8080
40919,Port,8080
40920,Port,8080
40921,Port,80
40922,Port,443
40923,Port,5000
40924,Port,8080
40925,Port,8080
40926,Port,80
40927,Port,443
40928,Port,80
40929,Port,443
40930,Port,8080
40931,Port,80
40932,Port,443
40933,Port,80
40934,Port,443
40935,Port,80
40936,Port,443
40937,Port,8080
40938,Port,8080
40939,Port,5000
40940,Port,80
40941,Port,443
40942,Port,80
40943,Port,443
40944,Port,80
40945,Port,443
40946,Port,80
40947,Port,443
40948,Port,80
40949,Port,443
40950,Port,8080
40951,Port,8080
40952,Port,8080
40953,Port,8080
40954,Port,80
40955,Port,443
40956,Port,5000
40957,Port,80
40958,Port,443
40959,Port,80
40960,Port,443
40961,Port,80
40962,Port,443
40963,Port,5000
40964,Port,80
40965,Port,443
40966,Port,8080
40967,Port,80
40968,Port,443
40969,Port,5000
40970,Port,8080
40971,Port,80
40972,Port,443
40973,Port,80
40974,Port,443
40975,Port,8080
40976,Port,80
40977,Port,443
40978,Port,80
40979,Port,443
40980,Port,80
40981,Port,443
40982,Port,5000
40983,Port,5000
40984,Port,80
40985,Port,443
40986,Port,80
40987,Port,443
40988,Port,8080
40989,Port,80
40990,Port,443
40991,Port,80
40992,Port,443
40993,Port,5000
40994,Port,8080
40995,Port,8080
40996,Port,80
40997,Port,443
40998,Port,8080
40999,Port,5000
41000,Port,80
41001,Port,443
41002,Port,8080
41003,Port,5000
41004,Port,80
41005,Port,443
41006,Port,8080
41007,Port,8080
41008,Port,80
41009,Port,443
41010,Port,80
41011,Port,443
41012,Port,5000
41013,Port,8080
41014,Port,8080
41015,Port,80
41016,Port,443
41017,Port,80
41018,Port,443
41019,Port,5000
41020,Port,8080
41021,Port,8080
41022,Port,80
41023,Port,443
41024,Port,80
41025,Port,443
41026,Port,8080
41027,Port,5000
41028,Port,80
41029,Port,443
41030,Port,80
41031,Port,443
41032,Port,8080
41033,Port,80
41034,Port,443
41035,Port,8080
41036,Port,80
41037,Port,443
41038,Port,8080
41039,Port,5000
41040,Port,80
41041,Port,443
41042,Port,80
41043,Port,443
41044,Port,8080
41045,Port,8080
41046,Port,80
41047,Port,443
41048,Port,8080
41049,Port,8080
41050,Port,8080
41051,Port,80
41052,Port,443
41053,Port,5000
41054,Port,8080
41055,Port,8080
41056,Port,80
41057,Port,443
41058,Port,80
41059,Port,443
41060,Port,5000
41061,Port,8080
41062,Port,80
41063,Port,443
41064,Port,80
41065,Port,443
41066,Port,8080
41067,Port,5000
41068,Port,5000
41069,Port,8080
41070,Port,80
41071,Port,443
41072,Port,80
41073,Port,443
41074,Port,8080
41075,Port,5000
41076,Port,8080
41077,Port,80
41078,Port,443
41079,Port,5000
41080,Port,80
41081,Port,443
41082,Port,80
41083,Port,443
41084,Port,80
41085,Port,443
41086,Port,80
41087,Port,443
41088,Port,8080
41089,Port,8080
41090,Port,80
41091,Port,443
41092,Port,5000
41093,Port,8080
41094,Port,5000
41095,Port,5000
41096,Port,8080
41097,Port,8080
41098,Port,80
41099,Port,443
41100,Port,80
41101,Port,443
41102,Port,80
41103,Port,443
41104,Port,5000
41105,Port,8080
41106,Port,8080
41107,Port,8080
41108,Port,8080
41109,Port,80
41110,Port,443
41111,Port,5000
41112,Port,8080
41113,Port,5000
41114,Port,8080
41115,Port,80
41116,Port,443
41117,Port,80
41118,Port,443
41119,Port,80
41120,Port,443
41121,Port,8080
41122,Port,8080
41123,Port,80
41124,Port,443
41125,Port,8080
41126,Port,80
41127,Port,443
41128,Port,5000
41129,Port,8080
41130,Port,80
41131,Port,443
41132,Port,80
41133,Port,443
41134,Port,5000
41135,Port,8080
41136,Port,8080
41137,Port,5000
41138,Port,8080
41139,Port,8080
41140,Port,80
41141,Port,443
41142,Port,80
41143,Port,443
41144,Port,8080
41145,Port,5000
41146,Port,80
41147,Port,443
41148,Port,8080
41149,Port,80
41150,Port,443
41151,Port,80
41152,Port,443
41153,Port,80
41154,Port,443
41155,Port,5000
41156,Port,80
41157,Port,443
41158,Port,80
41159,Port,443
41160,Port,5000
41161,Port,8080
41162,Port,5000
41163,Port,80
41164,Port,443
41165,Port,5000
41166,Port,80
41167,Port,443
41168,Port,80
41169,Port,443
41170,Port,80
41171,Port,443
41172,Port,8080
41173,Port,5000
41174,Port,5000
41175,Port,8080
41176,Port,80
41177,Port,443
41178,Port,80
41179,Port,443
41180,Port,8080
41181,Port,80
41182,Port,443
41183,Port,80
41184,Port,443
41185,Port,80
41186,Port,443
41187,Port,8080
41188,Port,5000
41189,Port,8080
41190,Port,80
41191,Port,443
41192,Port,5000
41193,Port,8080
41194,Port,80
41195,Port,443
41196,Port,80
41197,Port,443
41198,Port,80
41199,Port,443
41200,Port,8080
41201,Port,80
41202,Port,443
41203,Port,5000
41204,Port,5000
41205,Port,80
41206,Port,443
41207,Port,8080
41208,Port,80
41209,Port,443
41210,Port,80
41211,Port,443
41212,Port,8080
41213,Port,8080
41214,Port,80
41215,Port,443
41216,Port,80
41217,Port,443
41218,Port,8080
41219,Port,8080
41220,Port,8080
41221,Port,80
41222,Port,443
41223,Port,5000
41224,Port,8080
41225,Port,8080
41226,Port,5000
41227,Port,8080
41228,Port,80
41229,Port,443
41230,Port,5000
41231,Port,5000
41232,Port,80
41233,Port,443
41234,Port,80
41235,Port,443
41236,Port,8080
41237,Port,8080
41238,Port,5000
41239,Port,5000
41240,Port,8080
41241,Port,5000
41242,Port,8080
41243,Port,80
41244,Port,443
41245,Port,5000
41246,Port,5000
41247,Port,5000
41248,Port,8080
41249,Port,80
41250,Port,443
41251,Port,80
41252,Port,443
41253,Port,8080
41254,Port,8080
41255,Port,8080
41256,Port,80
41257,Port,443
41258,Port,5000
41259,Port,5000
41260,Port,5000
41261,Port,80
41262,Port,443
41263,Port,80
41264,Port,443
41265,Port,80
41266,Port,443
41267,Port,5000
41268,Port,8080
41269,Port,8080
41270,Port,5000
41271,Port,80
41272,Port,443
41273,Port,8080
41274,Port,8080
41275,Port,80
41276,Port,443
41277,Port,80
41278,Port,443
41279,Port,80
41280,Port,443
41281,Port,80
41282,Port,443
41283,Port,8080
41284,Port,80
41285,Port,443
41286,Port,80
41287,Port,443
41288,Port,8080
41289,Port,8080
41290,Port,5000
41291,Port,80
41292,Port,443
41293,Port,5000
41294,Port,5000
41295,Port,8080
41296,Port,8080
41297,Port,8080
41298,Port,8080
41299,Port,8080
41300,Port,80
41301,Port,443
41302,Port,8080
41303,Port,80
41304,Port,443
41305,Port,5000
41306,Port,8080
41307,Port,8080
41308,Port,8080
41309,Port,8080
41310,Port,80
41311,Port,443
41312,Port,80
41313,Port,443
41314,Port,80
41315,Port,443
41316,Port,5000
41317,Port,8080
41318,Port,8080
41319,Port,5000
41320,Port,80
41321,Port,443
41322,Port,8080
41323,Port,80
41324,Port,443
41325,Port,5000
41326,Port,8080
41327,Port,8080
41328,Port,80
41329,Port,443
41330,Port,80
41331,Port,443
41332,Port,5000
41333,Port,80
41334,Port,443
41335,Port,80
41336,Port,443
41337,Port,5000
41338,Port,80
41339,Port,443
41340,Port,5000
41341,Port,80
41342,Port,443
41343,Port,80
41344,Port,443
41345,Port,8080
41346,Port,8080
41347,Port,80
41348,Port,443
41349,Port,80
41350,Port,443
41351,Port,80
41352,Port,443
41353,Port,80
41354,Port,443
41355,Port,8080
41356,Port,8080
41357,Port,5000
41358,Port,80
41359,Port,443
41360,Port,80
41361,Port,443
41362,Port,8080
41363,Port,8080
41364,Port,8080
41365,Port,80
41366,Port,443
41367,Port,80
41368,Port,443
41369,Port,80
41370,Port,443
41371,Port,8080
41372,Port,5000
41373,Port,80
41374,Port,443
41375,Port,5000
41376,Port,8080
41377,Port,5000
41378,Port,5000
41379,Port,8080
41380,Port,80
41381,Port,443
41382,Port,80
41383,Port,443
41384,Port,8080
41385,Port,8080
41386,Port,5000
41387,Port,8080
41388,Port,8080
41389,Port,80
41390,Port,443
41391,Port,80
41392,Port,443
41393,Port,80
41394,Port,443
41395,Port,8080
41396,Port,8080
41397,Port,80
41398,Port,443
41399,Port,80
41400,Port,443
41401,Port,8080
41402,Port,80
41403,Port,443
41404,Port,80
41405,Port,443
41406,Port,80
41407,Port,443
41408,Port,80
41409,Port,443
41410,Port,80
41411,Port,443
41412,Port,8080
41413,Port,80
41414,Port,443
41415,Port,8080
41416,Port,80
41417,Port,443
41418,Port,80
41419,Port,443
41420,Port,5000
41421,Port,8080
41422,Port,80
41423,Port,443
41424,Port,8080
41425,Port,8080
41426,Port,8080
41427,Port,8080
41428,Port,8080
41429,Port,5000
41430,Port,5000
41431,Port,80
41432,Port,443
41433,Port,80
41434,Port,443
41435,Port,8080
41436,Port,8080
41437,Port,8080
41438,Port,80
41439,Port,443
41440,Port,5000
41441,Port,5000
41442,Port,80
41443,Port,443
41444,Port,8080
41445,Port,5000
41446,Port,8080
41447,Port,5000
41448,Port,8080
41449,Port,5000
41450,Port,8080
41451,Port,80
41452,Port,443
41453,Port,80
41454,Port,443
41455,Port,8080
41456,Port,5000
41457,Port,80
41458,Port,443
41459,Port,80
41460,Port,443
41461,Port,80
41462,Port,443
41463,Port,8080
41464,Port,8080
41465,Port,8080
41466,Port,8080
41467,Port,5000
41468,Port,5000
41469,Port,5000
41470,Port,80
41471,Port,443
41472,Port,8080
41473,Port,80
41474,Port,443
41475,Port,8080
41476,Port,5000
41477,Port,8080
41478,Port,8080
41479,Port,80
41480,Port,443
41481,Port,8080
41482,Port,5000
41483,Port,80
41484,Port,443
41485,Port,8080
41486,Port,8080
41487,Port,8080
41488,Port,80
41489,Port,443
41490,Port,80
41491,Port,443
41492,Port,80
41493,Port,443
41494,Port,80
41495,Port,443
41496,Port,8080
41497,Port,5000
41498,Port,8080
41499,Port,5000
41500,Port,8080
41501,Port,8080
41502,Port,5000
41503,Port,8080
41504,Port,80
41505,Port,443
41506,Port,5000
41507,Port,8080
41508,Port,8080
41509,Port,80
41510,Port,443
41511,Port,8080
41512,Port,5000
41513,Port,8080
41514,Port,5000
41515,Port,5000
41516,Port,80
41517,Port,443
41518,Port,5000
41519,Port,5000
41520,Port,8080
41521,Port,80
41522,Port,443
41523,Port,80
41524,Port,443
41525,Port,80
41526,Port,443
41527,Port,80
41528,Port,443
41529,Port,8080
41530,Port,80
41531,Port,443
41532,Port,8080
41533,Port,80
41534,Port,443
41535,Port,8080
41536,Port,80
41537,Port,443
41538,Port,80
41539,Port,443
41540,Port,8080
41541,Port,80
41542,Port,443
41543,Port,8080
41544,Port,5000
41545,Port,8080
41546,Port,8080
41547,Port,8080
41548,Port,5000
41549,Port,8080
41550,Port,8080
41551,Port,8080
41552,Port,5000
41553,Port,5000
41554,Port,8080
41555,Port,8080
41556,Port,8080
41557,Port,80
41558,Port,443
41559,Port,8080
41560,Port,80
41561,Port,443
41562,Port,8080
41563,Port,80
41564,Port,443
41565,Port,80
41566,Port,443
41567,Port,80
41568,Port,443
41569,Port,5000
41570,Port,8080
41571,Port,8080
41572,Port,80
41573,Port,443
41574,Port,8080
41575,Port,8080
41576,Port,80
41577,Port,443
41578,Port,80
41579,Port,443
41580,Port,8080
41581,Port,80
41582,Port,443
41583,Port,5000
41584,Port,80
41585,Port,443
41586,Port,8080
41587,Port,5000
41588,Port,5000
41589,Port,80
41590,Port,443
41591,Port,5000
41592,Port,8080
41593,Port,8080
41594,Port,80
41595,Port,443
41596,Port,8080
41597,Port,80
41598,Port,443
41599,Port,80
41600,Port,443
41601,Port,5000
41602,Port,80
41603,Port,443
41604,Port,8080
41605,Port,80
41606,Port,443
41607,Port,8080
41608,Port,80
41609,Port,443
41610,Port,8080
41611,Port,80
41612,Port,443
41613,Port,5000
41614,Port,8080
41615,Port,80
41616,Port,443
41617,Port,5000
41618,Port,8080
41619,Port,80
41620,Port,443
41621,Port,80
41622,Port,443
41623,Port,5000
41624,Port,5000
41625,Port,80
41626,Port,443
41627,Port,80
41628,Port,443
41629,Port,8080
41630,Port,80
41631,Port,443
41632,Port,80
41633,Port,443
41634,Port,8080
41635,Port,80
41636,Port,443
41637,Port,8080
41638,Port,80
41639,Port,443
41640,Port,5000
41641,Port,5000
41642,Port,5000
41643,Port,80
41644,Port,443
41645,Port,5000
41646,Port,80
41647,Port,443
41648,Port,8080
41649,Port,8080
41650,Port,8080
41651,Port,80
41652,Port,443
41653,Port,5000
41654,Port,8080
41655,Port,8080
41656,Port,8080
41657,Port,5000
41658,Port,8080
41659,Port,5000
41660,Port,8080
41661,Port,80
41662,Port,443
41663,Port,8080
41664,Port,80
41665,Port,443
41666,Port,8080
41667,Port,80
41668,Port,443
41669,Port,80
41670,Port,443
41671,Port,5000
41672,Port,80
41673,Port,443
41674,Port,80
41675,Port,443
41676,Port,8080
41677,Port,80
41678,Port,443
41679,Port,8080
41680,Port,8080
41681,Port,80
41682,Port,443
41683,Port,5000
41684,Port,8080
41685,Port,8080
41686,Port,8080
41687,Port,80
41688,Port,443
41689,Port,5000
41690,Port,80
41691,Port,443
41692,Port,80
41693,Port,443
41694,Port,5000
41695,Port,5000
41696,Port,80
41697,Port,443
41698,Port,8080
41699,Port,8080
41700,Port,5000
41701,Port,8080
41702,Port,8080
41703,Port,80
41704,Port,443
41705,Port,80
41706,Port,443
41707,Port,80
41708,Port,443
41709,Port,80
41710,Port,443
41711,Port,5000
41712,Port,80
41713,Port,443
41714,Port,5000
41715,Port,5000
41716,Port,5000
41717,Port,80
41718,Port,443
41719,Port,80
41720,Port,443
41721,Port,80
41722,Port,443
41723,Port,80
41724,Port,443
41725,Port,8080
41726,Port,5000
41727,Port,5000
41728,Port,80
41729,Port,443
41730,Port,8080
41731,Port,8080
41732,Port,8080
41733,Port,8080
41734,Port,80
41735,Port,443
41736,Port,80
41737,Port,443
41738,Port,5000
41739,Port,8080
41740,Port,8080
41741,Port,5000
41742,Port,5000
41743,Port,80
41744,Port,443
41745,Port,80
41746,Port,443
41747,Port,8080
41748,Port,5000
41749,Port,5000
41750,Port,80
41751,Port,443
41752,Port,80
41753,Port,443
41754,Port,5000
41755,Port,80
41756,Port,443
41757,Port,5000
41758,Port,8080
41759,Port,80
41760,Port,443
41761,Port,80
41762,Port,443
41763,Port,80
41764,Port,443
41765,Port,8080
41766,Port,80
41767,Port,443
41768,Port,80
41769,Port,443
41770,Port,8080
41771,Port,5000
41772,Port,80
41773,Port,443
41774,Port,5000
41775,Port,8080
41776,Port,8080
41777,Port,5000
41778,Port,80
41779,Port,443
41780,Port,80
41781,Port,443
41782,Port,80
41783,Port,443
41784,Port,80
41785,Port,443
41786,Port,8080
41787,Port,80
41788,Port,443
41789,Port,80
41790,Port,443
41791,Port,80
41792,Port,443
41793,Port,8080
41794,Port,80
41795,Port,443
41796,Port,5000
41797,Port,80
41798,Port,443
41799,Port,8080
41800,Port,8080
41801,Port,5000
41802,Port,8080
41803,Port,80
41804,Port,443
41805,Port,80
41806,Port,443
41807,Port,8080
41808,Port,8080
41809,Port,8080
41810,Port,8080
41811,Port,8080
41812,Port,80
41813,Port,443
41814,Port,80
41815,Port,443
41816,Port,8080
41817,Port,80
41818,Port,443
41819,Port,8080
41820,Port,80
41821,Port,443
41822,Port,8080
41823,Port,80
41824,Port,443
41825,Port,8080
41826,Port,80
41827,Port,443
41828,Port,80
41829,Port,443
41830,Port,5000
41831,Port,8080
41832,Port,8080
41833,Port,8080
41834,Port,80
41835,Port,443
41836,Port,8080
41837,Port,8080
41838,Port,5000
41839,Port,8080
41840,Port,8080
41841,Port,80
41842,Port,443
41843,Port,8080
41844,Port,80
41845,Port,443
41846,Port,8080
41847,Port,80
41848,Port,443
41849,Port,8080
41850,Port,8080
41851,Port,80
41852,Port,443
41853,Port,80
41854,Port,443
41855,Port,8080
41856,Port,5000
41857,Port,80
41858,Port,443
41859,Port,80
41860,Port,443
41861,Port,80
41862,Port,443
41863,Port,8080
41864,Port,8080
41865,Port,80
41866,Port,443
41867,Port,80
41868,Port,443
41869,Port,80
41870,Port,443
41871,Port,5000
41872,Port,80
41873,Port,443
41874,Port,80
41875,Port,443
41876,Port,80
41877,Port,443
41878,Port,80
41879,Port,443
41880,Port,80
41881,Port,443
41882,Port,80
41883,Port,443
41884,Port,80
41885,Port,443
41886,Port,80
41887,Port,443
41888,Port,80
41889,Port,443
41890,Port,5000
41891,Port,80
41892,Port,443
41893,Port,8080
41894,Port,8080
41895,Port,8080
41896,Port,80
41897,Port,443
41898,Port,80
41899,Port,443
41900,Port,80
41901,Port,443
41902,Port,8080
41903,Port,8080
41904,Port,8080
41905,Port,8080
41906,Port,80
41907,Port,443
41908,Port,80
41909,Port,443
41910,Port,80
41911,Port,443
41912,Port,8080
41913,Port,5000
41914,Port,80
41915,Port,443
41916,Port,8080
41917,Port,8080
41918,Port,80
41919,Port,443
41920,Port,8080
41921,Port,8080
41922,Port,8080
41923,Port,5000
41924,Port,5000
41925,Port,80
41926,Port,443
41927,Port,5000
41928,Port,8080
41929,Port,80
41930,Port,443
41931,Port,8080
41932,Port,80
41933,Port,443
41934,Port,80
41935,Port,443
41936,Port,5000
41937,Port,8080
41938,Port,80
41939,Port,443
41940,Port,8080
41941,Port,5000
41942,Port,8080
41943,Port,80
41944,Port,443
41945,Port,80
41946,Port,443
41947,Port,5000
41948,Port,8080
41949,Port,8080
41950,Port,80
41951,Port,443
41952,Port,8080
41953,Port,8080
41954,Port,80
41955,Port,443
41956,Port,8080
41957,Port,80
41958,Port,443
41959,Port,8080
41960,Port,80
41961,Port,443
41962,Port,8080
41963,Port,8080
41964,Port,80
41965,Port,443
41966,Port,5000
41967,Port,8080
41968,Port,8080
41969,Port,8080
41970,Port,80
41971,Port,443
41972,Port,8080
41973,Port,80
41974,Port,443
41975,Port,80
41976,Port,443
41977,Port,8080
41978,Port,8080
41979,Port,5000
41980,Port,8080
41981,Port,8080
41982,Port,8080
41983,Port,5000
41984,Port,5000
41985,Port,8080
41986,Port,8080
41987,Port,8080
41988,Port,80
41989,Port,443
41990,Port,80
41991,Port,443
41992,Port,8080
41993,Port,80
41994,Port,443
41995,Port,5000
41996,Port,5000
41997,Port,8080
41998,Port,8080
41999,Port,80
42000,Port,443
42001,Port,80
42002,Port,443
42003,Port,8080
42004,Port,5000
42005,Port,8080
42006,Port,80
42007,Port,443
42008,Port,5000
42009,Port,80
42010,Port,443
42011,Port,80
42012,Port,443
42013,Port,80
42014,Port,443
42015,Port,8080
42016,Port,80
42017,Port,443
42018,Port,80
42019,Port,443
42020,Port,8080
42021,Port,80
42022,Port,443
42023,Port,5000
42024,Port,80
42025,Port,443
42026,Port,8080
42027,Port,80
42028,Port,443
42029,Port,8080
42030,Port,80
42031,Port,443
42032,Port,8080
42033,Port,80
42034,Port,443
